1	38	1
2	31	2
3	4	3
4	33	3
5	26	4
6	38	5
7	10	5

8	11	6
9	11	7
10	37	7
11	25	8
12	4	9
13	3	9
14	31	10
15	17	10
16	25	11
17	4	12
18	3	12
19	4	13
20	11	14
21	37	14
22	31	15
23	21	16
24	24	16
25	32	17
26	12	17

27	25	18
28	18	19
29	25	20
30	4	21
31	7	21
32	32	22
33	12	22
34	4	23
35	4	24
36	3	24
37	2	25
38	10	25
39	25	26

40	2	27
41	12	28
42	14	28
43	30	29
44	30	30
45	16	31
46	19	31

47	21	32
48	24	32
49	21	33
50	11	34
51	37	34
52	4	35
53	26	36
54	21	37
55	24	37
